@relation breast-cancer
@attribute C:whLemma_lcaDep:who-pobj {0,1}
@attribute N:a_TN numeric
@attribute N:overlapN numeric
@attribute C:whLemma_a_hasCD:who-0 {0,1}
@attribute C:whLemma_lcaDep:what-acomp {0,1}
@attribute C:whLemma_a_hasCD:what-1 {0,1}
@attribute C:whLemma_lcaDep:what-nsubj {0,1}
@attribute C:whLemma_a_hasCD:what-0 {0,1}
@attribute C:whLemma_lcaDep:what-dep {0,1}
@attribute C:whLemma_lcaDep:what-nn {0,1}
@attribute C:whLemma_lcaDep:what-dobj {0,1}
@attribute C:whLemma_lcaDep:how-dobj {0,1}
@attribute C:whLemma_a_hasCD:how-0 {0,1}
@attribute C:whLemma_lcaDep:how-nn {0,1}
@attribute C:whLemma_lcaDep:why-xcomp {0,1}
@attribute C:whLemma_a_hasCD:why-0 {0,1}
@attribute C:whLemma_lcaDep:why-dobj {0,1}
@attribute C:whLemma_lcaDep:why-vmod {0,1}
@attribute C:whLemma_lcaDep:why-prep {0,1}
@attribute C:whLemma_lcaDep:what-num {0,1}
@attribute C:whLemma_lcaDep:what-pobj {0,1}
@attribute C:whLemma_lcaDep:what-prep {0,1}
@attribute C:whLemma_lcaDep:what-vmod {0,1}
@attribute C:whLemma_lcaDep:what-poss {0,1}
@attribute C:whLemma_lcaDep:how-npadvmod {0,1}
@attribute C:whLemma_a_hasCD:how-1 {0,1}
@attribute C:whLemma_lcaDep:how-pobj {0,1}
@attribute C:whLemma_lcaDep:how-prep {0,1}
@attribute C:whLemma_lcaDep:how-advmod {0,1}
@attribute C:whLemma_lcaDep:how-conj {0,1}
@attribute C:whLemma_lcaDep:how-xcomp {0,1}
@attribute C:whLemma_lcaDep:how-pcomp {0,1}
@attribute C:whLemma_lcaDep:how-nsubj {0,1}
@attribute C:whLemma_lcaDep:when-prep {0,1}
@attribute C:whLemma_a_hasCD:when-1 {0,1}
@attribute C:whLemma_lcaDep:when-advcl {0,1}
@attribute C:whLemma_lcaDep:when-nsubj {0,1}
@attribute C:whLemma_a_hasCD:when-0 {0,1}
@attribute C:whLemma_lcaDep:when-pobj {0,1}
@attribute C:whLemma_lcaDep:what-appos {0,1}
@attribute C:whLemma_lcaDep:who-nsubj {0,1}
@attribute C:whLemma_lcaDep:who-nn {0,1}
@attribute C:whLemma_lcaDep:when-advmod {0,1}
@attribute C:whLemma_lcaDep:when-rcmod {0,1}
@attribute C:whLemma_lcaDep:when-dobj {0,1}
@attribute C:whLemma_lcaDep:when-vmod {0,1}
@attribute C:whLemma_lcaDep:who-dobj {0,1}
@attribute C:whLemma_lcaDep:who-parataxis {0,1}
@attribute C:whLemma_lcaDep:who-conj {0,1}
@attribute C:whLemma_lcaDep:who-vmod {0,1}
@attribute C:whLemma_lcaDep:where-pobj {0,1}
@attribute C:whLemma_a_hasCD:where-0 {0,1}
@attribute C:whLemma_lcaDep:where-nn {0,1}
@attribute C:whLemma_lcaDep:where-prep {0,1}
@attribute C:whLemma_lcaDep:where-nsubjpass {0,1}
@attribute C:whLemma_lcaDep:where-conj {0,1}
@attribute C:whLemma_lcaDep:what-xcomp {0,1}
@attribute C:whLemma_lcaDep:who-appos {0,1}
@attribute C:whLemma_lcaDep:who-prep {0,1}
@attribute C:whLemma_a_hasCD:where-1 {0,1}
@attribute C:whLemma_lcaDep:where-appos {0,1}
@attribute C:whLemma_lcaDep:who-poss {0,1}
@attribute C:whLemma_lcaDep:when-nn {0,1}
@attribute C:whLemma_lcaDep:that-prep {0,1}
@attribute C:whLemma_a_hasCD:that-0 {0,1}
@attribute C:whLemma_lcaDep:that-amod {0,1}
@attribute C:whLemma_lcaDep:that-pobj {0,1}
@attribute C:whLemma_lcaDep:that-nn {0,1}
@attribute C:whLemma_lcaDep:what-advmod {0,1}
@attribute C:whLemma_lcaDep:that-nsubj {0,1}
@attribute C:whLemma_a_hasCD:that-1 {0,1}
@attribute C:whLemma_lcaDep:that-poss {0,1}
@attribute C:whLemma_lcaDep:what-rcmod {0,1}
@attribute C:whLemma_lcaDep:who-xcomp {0,1}
@attribute C:whLemma_lcaDep:how-nsubjpass {0,1}
@attribute C:whLemma_lcaDep:where-poss {0,1}
@attribute C:whLemma_lcaDep:which-pobj {0,1}
@attribute C:whLemma_a_hasCD:which-1 {0,1}
@attribute C:whLemma_lcaDep:which-conj {0,1}
@attribute C:whLemma_a_hasCD:which-0 {0,1}
@attribute C:whLemma_lcaDep:which-prep {0,1}
@attribute C:whLemma_lcaDep:which-nsubj {0,1}
@attribute C:whLemma_lcaDep:which-poss {0,1}
@attribute C:whLemma_lcaDep:which-dobj {0,1}
@attribute C:whLemma_lcaDep:how-num {0,1}
@attribute C:whLemma_lcaDep:how-poss {0,1}
@attribute C:whLemma_lcaDep:which-nn {0,1}
@attribute C:whLemma_lcaDep:how-rcmod {0,1}
@attribute C:whLemma_lcaDep:what-conj {0,1}
@attribute C:whLemma_lcaDep:which-appos {0,1}
@attribute C:whLemma_a_hasCD:who-1 {0,1}
@attribute C:whLemma_lcaDep:when-tmod {0,1}
@attribute C:whLemma_lcaDep:how-quantmod {0,1}
@attribute C:whLemma_lcaDep:how-cc {0,1}
@attribute C:whLemma_lcaDep:where-parataxis {0,1}
@attribute C:whLemma_lcaDep:where-dep {0,1}
@attribute C:whLemma_lcaDep:what-tmod {0,1}
@attribute C:whLemma_lcaDep:where-amod {0,1}
@attribute C:whLemma_lcaDep:what-ccomp {0,1}
@attribute C:whLemma_lcaDep:when-appos {0,1}
@attribute C:whLemma_lcaDep:who-ccomp {0,1}
@attribute C:whLemma_lcaDep:how-vmod {0,1}
@attribute C:whLemma_lcaDep:how-tmod {0,1}
@attribute C:whLemma_lcaDep:how-dep {0,1}
@attribute C:whLemma_lcaDep:who-dep {0,1}
@attribute C:whLemma_lcaDep:who-num {0,1}
@attribute C:whLemma_lcaDep:who-nsubjpass {0,1}
@attribute C:whLemma_lcaDep:who-rcmod {0,1}
@attribute C:whLemma_lcaDep:where-nsubj {0,1}
@attribute C:whLemma_lcaDep:where-pcomp {0,1}
@attribute C:whLemma_lcaDep:who-advcl {0,1}
@attribute C:whLemma_lcaDep:how-appos {0,1}
@attribute C:whLemma_lcaDep:where-dobj {0,1}
@attribute C:whLemma_lcaDep:who-advmod {0,1}
@attribute C:whLemma_lcaDep:what-quantmod {0,1}
@attribute C:whLemma_lcaDep:when-xcomp {0,1}
@attribute C:whLemma_lcaDep:when-npadvmod {0,1}
@attribute C:whLemma_lcaDep:who-acomp {0,1}
@attribute C:whLemma_lcaDep:how-acomp {0,1}
@attribute C:whLemma_lcaDep:where-rcmod {0,1}
@attribute C:whLemma_lcaDep:what-advcl {0,1}
@attribute C:whLemma_lcaDep:who-quantmod {0,1}
@attribute C:whLemma_lcaDep:where-xcomp {0,1}
@attribute C:whLemma_lcaDep:when-nsubjpass {0,1}
@attribute C:whLemma_lcaDep:where-vmod {0,1}
@attribute C:whLemma_lcaDep:what-nsubjpass {0,1}
@attribute C:whLemma_lcaDep:what-pcomp {0,1}
@attribute C:whLemma_lcaDep:what-iobj {0,1}
@attribute C:whLemma_lcaDep:when-ccomp {0,1}
@attribute C:whLemma_lcaDep:who-amod {0,1}
@attribute C:whLemma_lcaDep:who-cc {0,1}
@attribute C:whLemma_lcaDep:where-iobj {0,1}
@attribute C:whLemma_lcaDep:whom-appos {0,1}
@attribute C:whLemma_a_hasCD:whom-0 {0,1}
@attribute C:whLemma_lcaDep:whom-nn {0,1}
@attribute C:whLemma_lcaDep:whom-poss {0,1}
@attribute C:whLemma_lcaDep:what-amod {0,1}
@attribute C:whLemma_lcaDep:why-pobj {0,1}
@attribute C:whLemma_a_hasCD:why-1 {0,1}
@attribute C:whLemma_lcaDep:why-amod {0,1}
@attribute C:whLemma_lcaDep:why-nn {0,1}
@attribute C:whLemma_lcaDep:why-rcmod {0,1}
@attribute C:whLemma_lcaDep:how-ccomp {0,1}
@attribute C:whLemma_lcaDep:which-rcmod {0,1}
@attribute C:whLemma_lcaDep:which-xcomp {0,1}
@attribute C:whLemma_lcaDep:whom-pobj {0,1}
@attribute C:whLemma_lcaDep:whom-prep {0,1}
@attribute C:whLemma_lcaDep:what-parataxis {0,1}
@attribute C:whLemma_lcaDep:whom-nsubj {0,1}
@attribute C:whLemma_lcaDep:whom-conj {0,1}
@attribute C:whLemma_lcaDep:whom-dobj {0,1}
@attribute C:whLemma_lcaDep:who-pcomp {0,1}
@attribute C:whLemma_lcaDep:what-npadvmod {0,1}
@attribute C:whLemma_lcaDep:when-poss {0,1}
@attribute C:whLemma_lcaDep:which-ccomp {0,1}
@attribute C:whLemma_lcaDep:when-dep {0,1}
@attribute C:whLemma_lcaDep:why-dep {0,1}
@attribute C:whLemma_lcaDep:what-cc {0,1}
@attribute C:whLemma_lcaDep:when-pcomp {0,1}
@attribute C:whLemma_lcaDep:how-parataxis {0,1}
@attribute C:whLemma_lcaDep:when-conj {0,1}
@attribute C:whLemma_lcaDep:how-amod {0,1}
@attribute C:whLemma_lcaDep:when-amod {0,1}
@attribute C:whLemma_lcaDep:where-ccomp {0,1}
@attribute C:whLemma_lcaDep:where-tmod {0,1}
@attribute C:whLemma_lcaDep:which-amod {0,1}
@attribute C:whLemma_lcaDep:how-iobj {0,1}
@attribute 'Class' {0,1}
@data
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,22.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,20.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
